Contract Symbol,Ticker,Option Type,strike,Expiry,Calendar DTE,Current Stock Price,bid,ask,MarketMid,SpreadPct,volume,openInterest,Initial Recommended Action,BS_ForeV,BS_ForeV AskEdge,Forecast Edge Per Contract,Forecast Edge Return,Premium Paid,Moneyness,Break-Even Price,IV_Mid,IV Used,ForeV Used,Volatility Spread,Greek Volatility,Greek Volatility Source,Delta,Gamma,Vega,Theta,Rho,Base_Mark_to_Ask_PnL,Scenario_Count,Mean_Purchase_PnL,Median_Purchase_PnL,Purchase_PnL_StdDev,Fifth_Percentile_Purchase_PnL,Expected_Shortfall_5pct_PnL,Worst_Purchase_PnL,Best_Purchase_PnL,Mean_Purchase_Return,Median_Purchase_Return,Purchase_Return_StdDev,Fifth_Percentile_Purchase_Return,Expected_Shortfall_5pct_Return,Worst_Purchase_Return,Best_Purchase_Return,Scenario_Profit_Frequency,Scenario_Loss_Frequency,Scenario_Breakeven_Frequency,Mean_Scenario_Movement_PnL,Median_Scenario_Movement_PnL,Positive_Movement_Frequency,Negative_Movement_Frequency,Base_Mark_to_Ask_Return,Mean_Scenario_Movement_Return,Mean_PnL_Minus_Forecast_Edge,Mean_Return_Minus_Forecast_Edge,Attribution_Scenario_Count,Mean_Full_Movement_PnL,Mean_Approximate_PnL,Mean_Residual_PnL,Median_Absolute_Residual_PnL,P95_Absolute_Residual_PnL,Gross_Full_Movement_PnL,Gross_Residual_PnL,Mean_Delta_PnL,Mean_Gamma_PnL,Mean_Vega_PnL,Mean_Theta_PnL,Mean_Rho_PnL,Mean_Absolute_Delta_PnL,Mean_Absolute_Gamma_PnL,Mean_Absolute_Vega_PnL,Mean_Absolute_Theta_PnL,Mean_Absolute_Rho_PnL,Gross_Residual_Ratio,Local_Scenario_Count,Local_Gross_Full_Movement_PnL,Local_Gross_Residual_PnL,Local_Median_Absolute_Residual_PnL,Local_Gross_Residual_Ratio,Mean_Full_Movement_Return,Mean_Approximate_Return,Mean_Residual_Return,Mean_Delta_Return,Mean_Gamma_Return,Mean_Vega_Return,Mean_Theta_Return,Mean_Rho_Return,Mean_Absolute_Greek_PnL_Total,Delta_Driver_Share,Gamma_Driver_Share,Vega_Driver_Share,Theta_Driver_Share,Rho_Driver_Share,Dominant Greek,Dominant Driver Share,Second Driver Share,Risk Driver,Attribution Reliability,Forecast_Edge_Score,Mean_Return_Score,Median_Return_Score,Profit_Frequency_Score,Fifth_Percentile_Score,Expected_Shortfall_Score,Tail_Risk_Score,Spread_Liquidity_Score,Volume_Liquidity_Score,Open_Interest_Liquidity_Score,Liquidity_Score,Final Score,Missing Liquidity Data,Spread Rejection,Volume Rejection,Open Interest Rejection,Liquidity Rejection,Risk Tail Cutoff,Risk Rejection,Final Recommended Action,Attribution Warning,Recommendation Change,Final Recommendation Reason,Overall Score Rank,Final Shortlist Rank,Ticker Shortlist Rank
GOOGL260918P00310000,GOOGL,Puts,310.0,2026-09-18,47,356.1300048828125,2.67,2.88,2.775,0.07567567567567567,1658.0,16376.0,Positive Edge,3.0096409978537935,0.045014235365900546,12.964099785379357,0.045014235365900546,288.0,0.8704686371540304,307.12,0.30142396768812907,0.348090015258789,0.309851520045094,-0.038238495213695045,0.30142396768812907,Calculated Mid IV,-0.13485047368635106,0.005575061945881456,0.2744413862279886,-0.1156776666745312,-0.06541279413442966,-10.500227988717103,1000,68.22333678171226,-164.28115339885932,592.7547517158383,-287.38063936875284,-287.83726067326387,-287.9999999957299,6131.976864880496,0.236886586047612,-0.570420671523817,2.0581762212355494,-0.9978494422526142,-0.9994349328932773,-0.9999999999851733,21.29158633639061,0.333,0.667,0.0,78.72356477042936,-153.78092541014217,0.339,0.661,-0.03645912496082328,0.2733457110084353,55.2592369963329,0.19187235068171146,1000,78.72356477042936,50.20756723233767,28.5159975380917,72.52541451095924,333.1042152612274,348520.8769963968,116342.09564912703,11.099972065835074,221.37888129474595,-11.166794243188352,-170.96002357828965,-0.1444683067653414,300.4192430818083,221.37888129474595,110.79480293012111,170.96002357828965,2.6110332546210366,0.33381671896323684,66,8066.448160908887,1126.1723754712712,13.478426095828414,0.13961192745635642,0.2733457110084353,0.1743318306678391,0.09901388034059617,0.03854156967303845,0.7686766711623123,-0.03877359112218178,-0.5936111929801724,-0.0005016260651574354,806.1639841395861,0.3726527716348479,0.274607754315671,0.13743457300237957,0.2120660646490605,0.0032388363980409974,Delta,0.3726527716348479,0.274607754315671,Mixed,Moderate,88.41309823677582,93.95465994962217,44.962216624685134,33.300000000000004,43.32493702770781,43.19899244332493,43.26196473551637,56.549118387909324,90.93198992443325,97.98488664987406,81.82199832073887,67.22002099076407,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Positive Edge -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.2. Primary risk driver: Mixed.",146,35,11
META260918P00560000,META,Puts,560.0,2026-09-18,47,556.7100219726562,30.1,32.1,31.1,0.06430868167202572,170.0,2872.0,Buy,47.51860138165233,0.48033026111066446,1541.860138165233,0.48033026111066446,3210.0,1.0059096799006528,527.9,0.17131763587260543,0.3770203900146484,0.4130862391333008,0.036065849118652404,0.17131763587260543,Calculated Mid IV,-0.7456490193642964,0.008172637397320843,0.5587626597493807,-0.4881621481318976,-0.5745721430855653,-100.00006217798969,1000,49.80288671416616,-820.1305351879007,3005.9841163870556,-3187.6351974317854,-3204.8667097119364,-3210.0,14788.697405124181,0.015514917979491017,-0.25549237856320894,0.9364436499648161,-0.993032771785603,-0.9984008441470206,-1.0,4.607070842717813,0.41,0.59,0.0,149.80294889215583,-720.130473009911,0.42,0.58,-0.03115266734516813,0.04666758532465914,-1492.0572514510668,-0.46481534313117345,1000,149.80294889215583,143.51612485614993,6.286824036005913,170.7620852646221,1412.6736640159202,2400846.1326046074,383501.26233171474,95.94543904017027,793.0300965518138,-22.735592972900015,-721.4548387241315,-1.2689790388026638,2596.750334383046,793.0300965518138,225.57821771171817,721.4548387241315,22.93476364413015,0.15973587691588778,66,67578.35300297696,1905.5199907530714,24.05826199303192,0.028197194901585267,0.04666758532465914,0.04470907316390964,0.0019585121607495056,0.029889544872327187,0.2470498743152068,-0.007082739243894086,-0.22475228620689455,-0.0003953205728357208,4359.748251014838,0.5956193304919816,0.18189813973025085,0.05174111089079726,0.16548084824764714,0.005260570639323388,Delta,0.5956193304919816,0.18189813973025085,Directional,High,93.82871536523929,77.07808564231739,57.556675062972296,41.0,49.1183879093199,48.11083123425693,48.614609571788414,59.949622166246854,68.63979848866498,71.28463476070529,66.62468513853905,67.16385390428212,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.2. Primary risk driver: Directional.",147,36,11
META260918P00525000,META,Puts,525.0,2026-09-18,47,556.7100219726562,15.05,16.0,15.525,0.061191626409017666,244.0,502.0,Buy,27.417011818578402,0.7135632386611501,1141.7011818578403,0.7135632386611501,1600.0,0.943040324906862,509.0,0.25371242307354297,0.3729921099853516,0.4130862391333008,0.04009412914794919,0.25371242307354297,Calculated Mid IV,-0.398688828129687,0.0073389996823305876,0.7430904410002473,-0.4072421196559044,-0.30579496199004336,-47.50000420203264,1000,99.50117563766362,-630.9679560445431,1973.1632382031223,-1586.7620213710843,-1595.9748190615626,-1599.9999999318504,12917.701532724079,0.06218823477353976,-0.39435497252783946,1.233227023876951,-0.9917262633569277,-0.9974842619134763,-0.9999999999574065,8.073563457952549,0.368,0.632,0.0,147.00117983969628,-583.4679518425105,0.375,0.625,-0.0296875026262704,0.09187573739981017,-1042.2000062201766,-0.6513750038876104,1000,147.00117983969628,130.66478457783126,16.336395261865,135.4999326796011,685.1307259518053,1444029.9900608123,220057.80727850564,51.30077779479399,712.1382417602777,-30.235738759300883,-601.8631286394611,-0.675367578478364,1388.4486143939296,712.1382417602777,299.99323389761685,601.8631286394613,12.206187266832014,0.15239143840027752,66,37052.912585408674,1736.7559067124844,17.359125659389804,0.04687231813988123,0.09187573739981017,0.08166549036114454,0.010210247038665625,0.03206298612174624,0.44508640110017356,-0.018897336724563053,-0.3761644553996632,-0.00042210473654897754,3014.6494059581173,0.46056719287152137,0.23622589092874816,0.09951181497414385,0.19964614374392795,0.00404895748165868,Delta,0.46056719287152137,0.23622589092874816,Directional,High,96.09571788413098,82.24181360201511,51.7632241813602,36.8,50.12594458438288,50.0,50.06297229219144,61.712846347607055,73.04785894206549,43.702770780856426,59.487825356843,67.12999160369438,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.1. Primary risk driver: Directional.",148,37,12
AMZN260918C00300000,AMZN,Calls,300.0,2026-09-18,47,271.5799865722656,3.55,3.8,3.675,0.06802721088435375,13510.0,19623.0,Buy,4.389912835439894,0.15524021985260372,58.99128354398941,0.15524021985260372,380.0,1.1046469358307152,303.8,0.31710139089409956,0.3272772351074219,0.34133470902212126,0.014057473914699359,0.31710139089409956,Calculated Mid IV,0.21907513764841047,0.009558278688582384,0.2878580336822023,-0.10284165528890236,0.0718796414786838,-12.500076065848287,1000,29.08058341971986,-169.72232668058342,552.2927507895466,-379.1547941996897,-379.7805097941455,-379.9999995536959,3768.5054039122647,0.07652785110452595,-0.44663770179100903,1.453401975761966,-0.9977757742097096,-0.9994223941951198,-0.9999999988255155,9.917119483979643,0.344,0.656,0.0,41.580659485568155,-157.22225061473517,0.358,0.642,-0.03289493701539023,0.1094227881199162,-29.91070012426955,-0.07871236874807777,1000,41.580659485568155,43.42627725661271,-1.8456177710445556,54.947007680074705,247.70792717174956,371356.4604196005,85941.06157320586,-13.751551499781131,220.72146694959545,-11.712706591226631,-151.9896823514688,0.1587507494938137,372.18388192889137,220.72146694959545,116.21124113976356,151.9896823514688,2.8691655312167237,0.23142471111476004,66,9245.988834280553,825.8431861543552,10.498621009078171,0.08931907673222012,0.1094227881199162,0.11427967699108607,-0.004856888871169883,-0.036188293420476664,0.5808459656568301,-0.030822912082175344,-0.3999728482933389,0.0004177651302468782,863.975437900936,0.43078062824694124,0.25547192346792563,0.13450757514832085,0.175918985290524,0.003320887846288177,Delta,0.43078062824694124,0.25547192346792563,Directional,High,90.42821158690177,84.38287153652394,50.25188916876574,34.4,43.45088161209068,43.57682619647355,43.513853904282115,58.816120906801004,99.24433249370277,98.74055415617129,85.60033585222503,66.93162048698572,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 66.9. Primary risk driver: Directional.",149,38,15
META260918P00515000,META,Puts,515.0,2026-09-18,47,556.7100219726562,12.1,12.85,12.475,0.06012024048096193,166.0,402.0,Buy,22.79237973807858,0.7737260496559206,994.237973807858,0.7737260496559206,1285.0,0.9250776520514932,502.15,0.2689296954847313,0.37546400909423827,0.4130862391333008,0.03762223003906251,0.2689296954847313,Calculated Mid IV,-0.32874121950516105,0.00653206954945939,0.7010558747490598,-0.3710190728350865,-0.25172495846087567,-37.499996335600905,1000,90.72271995932007,-569.0964780291159,1709.7168874168292,-1276.2830805621506,-1282.3586779056432,-1284.999999876281,12243.709843787288,0.07060133848974325,-0.4428766365985338,1.330518978534498,-0.993216405106732,-0.9979444964246251,-0.9999999999037206,9.528178866760536,0.363,0.637,0.0,128.222716294921,-531.596481693515,0.372,0.628,-0.02918287652575946,0.09978421501550273,-903.5152538485379,-0.7031247111661774,1000,128.222716294921,98.72788451401011,29.494831780910886,124.01235015299574,659.365591816381,1213430.541220314,208541.85826673065,42.300358234111485,633.8379514046585,-28.52538683723786,-548.3290877429744,-0.5559505445476365,1144.8534759735953,633.8379514046585,283.02344829762535,548.3290877429743,10.047915644892154,0.17186138899801037,66,30752.15118681196,1926.1567040048874,21.242591496170718,0.06263486064125877,0.09978421501550273,0.0768310385323036,0.022953176483199132,0.03291856671915291,0.4932591061514852,-0.02219874462041857,-0.4267152433797466,-0.00043264633816936693,2620.0918790637456,0.43695165239117234,0.24191439867793946,0.10802042880983241,0.2092785722991181,0.003834947821937695,Delta,0.43695165239117234,0.24191439867793946,Directional,High,96.59949622166248,83.6272040302267,50.377833753148614,36.3,48.99244332493703,49.1183879093199,49.05541561712846,62.59445843828715,68.38790931989924,40.68010075566751,57.22082283795131,66.89126364399664,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 66.9. Primary risk driver: Directional.",150,39,13
META260918P00480000,META,Puts,480.0,2026-09-18,47,556.7100219726562,5.0,5.4,5.2,0.07692307692307698,284.0,2378.0,Buy,10.593719227181012,0.9617998568853724,519.3719227181011,0.9617998568853724,540.0,0.8622082970577023,474.6,0.3088645663322307,0.38672488281249995,0.4130862391333008,0.026361356320800833,0.3088645663322307,Calculated Mid IV,-0.15219528301602656,0.003752378067020627,0.46252770252068837,-0.2309484351096556,-0.11579852251089261,-19.999952969784296,1000,51.04104569163083,-310.234889987291,945.8953343310639,-538.6907724630624,-539.6447987425275,-539.9999999746778,9592.688292191779,0.09452045498450153,-0.5745090555320204,1.7516580265390072,-0.9975755045612267,-0.9993422198935694,-0.9999999999531072,17.764237578132924,0.316,0.684,0.0,71.0409986614151,-290.2349370175067,0.32,0.68,-0.037036949944044995,0.13155740492854648,-468.3308770264703,-0.8672794019008708,1000,71.0409986614151,23.300413617988713,47.740585043426385,136.5589704916451,554.9621636536093,585939.6755118526,196254.99148982437,19.583534437240946,364.1111915431103,-18.819871728575375,-341.31869224856,-0.25574838522715837,530.0257115610889,364.1111915431103,186.7271782686948,341.31869224856,4.622242439155814,0.33494060855050334,66,14582.007458480035,2007.9291713431944,22.965790004200173,0.13769909095578614,0.13155740492854648,0.043148914107386506,0.08840849082115998,0.03626580451340916,0.6742799843390931,-0.03485161431217662,-0.6320716523121481,-0.000473608120791034,1426.8050160606097,0.37147732562959657,0.25519337782286233,0.13087084511676733,0.23921887602479597,0.003239575405977872,Delta,0.37147732562959657,0.25519337782286233,Mixed,Moderate,98.2367758186398,86.14609571788414,44.584382871536526,31.6,44.33249370277078,44.33249370277078,44.33249370277078,56.04534005037783,74.81108312342569,68.89168765743074,66.58270361041143,66.51162048698573,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 66.5. Primary risk driver: Mixed.",157,40,14
GOOGL260918P00315000,GOOGL,Puts,315.0,2026-09-18,47,356.1300048828125,3.25,3.65,3.45,0.11594202898550722,1172.0,2490.0,Buy,3.9616023566147476,0.08537050866157471,31.160235661474765,0.08537050866157471,365.0,0.8845084538823212,311.35,0.293809725388449,0.3461979443359374,0.309851520045094,-0.03634642429084345,0.293809725388449,Calculated Mid IV,-0.16387334463562742,0.0065072456150643415,0.3122378094942353,-0.13121653978208403,-0.07959123579318962,-19.99999943674822,1000,72.93610702843498,-199.3184344604559,686.524783199811,-364.0109270837882,-364.72932589949704,-364.99999999205113,6531.421708026627,0.19982495076283552,-0.546077902631386,1.8808898169857822,-0.9972902111884607,-0.99925842712191,-0.9999999999782223,17.89430604938802,0.338,0.662,0.0,92.93610646518319,-179.31843502370768,0.356,0.644,-0.05479451900478964,0.2546194697676252,41.77587136696021,0.11445444210126081,1000,92.93610646518319,65.07828399511185,27.857822470071344,77.47156335815274,356.09493032366794,419237.0698884524,121860.8317380374,13.488937028291195,258.3947530192548,-12.70469961359779,-193.92492414394198,-0.17578229489437167,365.07625676736797,258.39475301925484,126.05360673082926,193.92492414394198,3.17698343546251,0.2906728447712443,66,9757.807473728777,1174.1920071724485,13.936684361405156,0.12033359034124819,0.2546194697676252,0.17829666847975847,0.0763228012878667,0.036955991858332045,0.7079308301897391,-0.03480739620163778,-0.5313011620381972,-0.0004815953284777306,946.6265240968565,0.38566028679121844,0.2729637786832355,0.13316086494733773,0.20485895884753388,0.0033561107306744435,Delta,0.38566028679121844,0.2729637786832355,Mixed,Moderate,89.4206549118388,92.31738035264485,45.96977329974811,33.800000000000004,44.7103274559194,44.83627204030227,44.77329974811083,47.607052896725435,88.66498740554157,69.64735516372797,68.639798488665,66.30425692695215,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 66.3. Primary risk driver: Mixed.",158,41,12
META260918P00505000,META,Puts,505.0,2026-09-18,47,556.7100219726562,9.5,10.25,9.875,0.0759493670886076,138.0,306.0,Buy,18.680974572469182,0.8225341046311397,843.0974572469182,0.8225341046311397,1025.0,0.9071149791961244,494.75,0.28179868141566433,0.3792786682128906,0.4130862391333008,0.0338075709204102,0.28179868141566433,Calculated Mid IV,-0.268030192890278,0.005708526197903422,0.6419866954333442,-0.331460864208651,-0.2048557379474528,-37.50002098345817,1000,73.33651843872691,-497.3995384501549,1464.7999885406111,-1019.5533000522081,-1023.4128174225978,-1024.9999998878902,11520.42176548959,0.07154782286705064,-0.485267842390395,1.4290731595518158,-0.994686146392398,-0.9984515291927784,-0.9999999998906246,11.23943586877033,0.348,0.652,0.0,110.83653942218507,-459.89951746669675,0.361,0.639,-0.03658538632532504,0.10813320919237568,-769.7609388081913,-0.7509862817640891,1000,110.83653942218507,71.97368645902979,38.86285296315529,128.79048013937876,648.0530078749434,1003602.4398760386,207845.34396220834,34.4884441138321,553.9256009786955,-26.12191052268292,-489.86601121396535,-0.452436896849446,933.4250765942983,553.9256009786953,259.17661465682784,489.86601121396535,8.177072257171753,0.20709928125312316,66,25211.365434147538,2073.2495180060896,24.09758047422899,0.08223471764833397,0.10813320919237568,0.07021823069173638,0.03791497850063931,0.0336472625500801,0.54041522046702,-0.025484790753836997,-0.4779180597209418,-0.00044140185058482535,2244.5703757009587,0.4158591268508559,0.2467846884977752,0.11546825061160729,0.2182448884281406,0.003643045611620945,Delta,0.4158591268508559,0.2467846884977752,Directional,High,96.85138539042822,83.87909319899244,48.36272040302267,34.8,48.11083123425693,47.858942065491185,47.984886649874056,56.42317380352645,66.24685138539043,35.642317380352644,52.77078085642318,65.91899244332494,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 65.9. Primary risk driver: Directional.",166,42,15
META260918P00485000,META,Puts,485.0,2026-09-18,47,556.7100219726562,5.7,6.1,5.9,0.06779661016949143,91.0,456.0,Buy,11.969346006618878,0.962187869937521,586.9346006618878,0.962187869937521,610.0,0.8711896334853867,478.9,0.30285945074068393,0.3833374655151367,0.4130862391333008,0.02974877361816408,0.30285945074068393,Calculated Mid IV,-0.17090387959881548,0.004122329259462519,0.4982495096474946,-0.2492041651876516,-0.13011130599324294,-20.001599744819565,1000,60.42947966985373,-339.59853911902314,1037.2951809869498,-608.3174563471848,-609.5308108201637,-609.9999999700617,9997.02719860883,0.099064720770252,-0.5567189165885627,1.700483903257295,-0.9972417317166964,-0.9992308374101043,-0.9999999999509208,16.388569178047263,0.319,0.681,0.0,80.43107941467329,-319.59693937420366,0.325,0.675,-0.03278950777839273,0.13185422854864473,-526.505120992034,-0.8631231491672691,1000,80.43107941467329,33.140607051909186,47.290472362764106,137.95252130242426,590.3423240868547,654655.7688296586,201985.4598061439,21.990839303666498,400.0093252297742,-20.273362674902714,-368.29883573083026,-0.28735907579855774,595.1790922677554,400.0093252297742,201.14843825181708,368.2988357308303,5.19355504142451,0.30853689744037144,66,16280.777349858288,2064.7950272766084,24.24186970718435,0.12682410568648805,0.13185422854864473,0.054328864019523256,0.07752536452912148,0.036050556235518845,0.6557529921799577,-0.03323502077852904,-0.6037685831652955,-0.00047108045212878317,1569.8292465216018,0.3791361981480101,0.25481072295990626,0.1281339602364512,0.23461076199650374,0.003308356659128559,Delta,0.3791361981480101,0.25481072295990626,Mixed,Moderate,98.36272040302268,86.77581863979849,45.5919395465995,31.900000000000002,44.83627204030227,45.08816120906801,44.96221662468514,59.06801007556675,61.0831234256927,41.93954659949622,54.03022670025189,65.68550377833753,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 65.7. Primary risk driver: Mixed.",170,43,16
META260918P00495000,META,Puts,495.0,2026-09-18,47,556.7100219726562,7.35,7.95,7.65,0.07843137254901968,116.0,292.0,Buy,15.077925974289457,0.8965944621747743,712.7925974289457,0.8965944621747743,795.0,0.8891523063407556,487.05,0.29217200173291186,0.3808350491333008,0.4130862391333008,0.032251189999999985,0.29217200173291186,Calculated Mid IV,-0.21512869070702417,0.004904263008192672,0.5718411726206957,-0.2893360128404157,-0.1640677265782678,-29.999983031201527,1000,66.84241291295628,-419.8221523981002,1239.5091945171387,-791.9927116991772,-794.1422732000449,-794.9999999442036,10774.860568186908,0.08407850680875004,-0.5280781791171072,1.5591310622857082,-0.9962172474203488,-0.9989210983648361,-0.9999999999298159,13.553283733568438,0.339,0.661,0.0,96.8423959441578,-389.82216936689866,0.349,0.651,-0.03773582771220318,0.12181433452095321,-645.9501845159893,-0.8125159553660243,1000,96.8423959441578,52.32571322420434,44.51668271995346,134.98744391656925,621.3191294983158,815211.9521095795,207893.41177507804,27.681410615438892,475.88409687397746,-23.267746902918212,-427.6096933768504,-0.3623539854434321,749.193635371662,475.88409687397746,230.85814752154886,427.6096933768504,6.548967916361338,0.2550176199417809,66,20335.385278918726,2117.511140605294,24.987938918129984,0.10412938390700047,0.12181433452095321,0.06581850720025703,0.055995827320696176,0.03481938442193571,0.598596348269154,-0.02926760616719272,-0.5378738281469816,-0.0004557911766584052,1890.0945410604002,0.39637892131646585,0.2517779330799993,0.12214105829438059,0.2262371982392735,0.0034648890698806894,Delta,0.39637892131646585,0.2517779330799993,Mixed,Moderate,97.73299748110831,85.51637279596977,46.59949622166247,33.900000000000006,46.221662468513856,46.095717884130984,46.15869017632242,55.793450881612095,63.9168765743073,34.886649874055415,51.53232577665827,65.6664441645676,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 65.7. Primary risk driver: Mixed.",171,44,17
AMZN260918C00295000,AMZN,Calls,295.0,2026-09-18,47,271.5799865722656,4.4,4.9,4.65,0.1075268817204301,2687.0,6364.0,Buy,5.49471295687988,0.12136999119997544,59.47129568798797,0.12136999119997544,490.00000000000006,1.0862361535668699,299.9,0.31528003766591817,0.3297796514892578,0.34133470902212126,0.011555057532863455,0.31528003766591817,Calculated Mid IV,0.2637269010293528,0.01063426850104036,0.31842313491176677,-0.11368126955057388,0.08623913878477131,-24.999996489789034,1000,21.218951664250113,-209.23050985330693,644.5002579849129,-488.2136585959958,-489.5235376697156,-489.99999779908103,4142.635681373836,0.043303982988265544,-0.42700104051695287,1.3153066489488021,-0.9963544052979505,-0.9990276278973786,-0.9999999955083285,8.45435853341599,0.352,0.648,0.0,46.21894815403914,-184.2305133635179,0.366,0.634,-0.05102040099956945,0.09432438398783496,-38.252344023737855,-0.07806600821170989,1000,46.21894815403914,48.23857099337216,-2.0196228393330196,51.43224333602495,254.53251346577062,445437.97205617,84358.41560023764,-16.554384492516785,245.56841456080477,-12.956375416631948,-168.0095482687931,0.19046461050926983,448.04217789290175,245.5684145608048,128.5506860529865,168.0095482687931,3.442342774017018,0.18938308112986826,66,11074.017308131859,791.9448635192803,9.756390264180055,0.07151378235048814,0.09432438398783496,0.0984460632517799,-0.004121679263944938,-0.03378445814799343,0.501160029715928,-0.02644158248292234,-0.3428766291199859,0.00038870328675361186,993.6131695495031,0.4509221411548327,0.24714689990687594,0.129376994984145,0.1690894941992037,0.0034644697549427116,Delta,0.4509221411548327,0.24714689990687594,Directional,High,89.92443324937027,80.10075566750629,50.88161209068011,35.199999999999996,46.095717884130984,45.5919395465995,45.84382871536524,48.99244332493703,94.45843828715365,85.13853904282117,76.19647355163728,65.65783375314862,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 65.7. Primary risk driver: Directional.",172,45,16
AAPL260918P00290000,AAPL,Puts,290.0,2026-09-18,47,308.9100036621094,4.4,4.85,4.625,0.09729729729729715,3576.0,8733.0,Buy,7.9339072370793815,0.6358571622844087,308.3907237079382,0.6358571622844087,484.99999999999994,0.9387847481857744,285.15,0.17952551392420024,0.27747304565429687,0.26227175804921343,-0.015201287605083436,0.17952551392420024,Calculated Mid IV,-0.33357873032913476,0.017773082661108375,0.3920648230043116,-0.16262731762153873,-0.1386446005797737,-22.49999743462947,1000,230.9381217399695,-241.36590519824477,1044.498876955393,-484.9635681913737,-484.9944735573507,-484.99999999999994,7366.489579376818,0.47616107575251454,-0.49766166020256664,2.15360593186679,-0.999924882868812,-0.9999886052728882,-1.0,15.188638307993442,0.386,0.614,0.0,253.438119174599,-218.8659077636153,0.395,0.605,-0.04639174728789582,0.5225528230404104,-77.45260196796872,-0.15969608653189415,1000,253.438119174599,298.2132009509065,-44.77508177630754,91.03526676743432,510.92915582570157,686107.7652148968,169903.6527149516,23.817225458396273,531.0018887293767,-15.95279512560162,-240.3469127128721,-0.30620539839276534,644.6099865911588,531.0018887293767,158.2805909765714,240.3469127128721,5.534172136776231,0.2476340617741527,66,16150.176489708281,1433.297297292376,15.716087090443736,0.08874808880297663,0.5225528230404104,0.6148725792802198,-0.09231975623980937,0.04910768135751809,1.094849255112117,-0.03289236108371468,-0.4955606447688085,-0.0006313513368922997,1579.7735511467554,0.4080394852308024,0.3361253189382258,0.10019194894209726,0.1521401042183575,0.0035031426705169127,Delta,0.4080394852308024,0.3361253189382258,Mixed,High,95.21410579345087,97.48110831234257,47.858942065491185,38.6,18.387909319899247,14.73551637279597,16.56171284634761,50.88161209068011,95.59193954659949,90.30226700251889,78.92527287993283,65.08051217464316,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 65.1. Primary risk driver: Mixed.",182,46,1
